Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
131325.856 03 0.000
131325.935 01 0.813
131325.935 02 1.284
131325.935 03 0.000
131325.953 04 0
131326.015 01 0.813
131326.015 02 0.856
131326.015 03 -0.152
131326.096 01 0.813
131326.096 02 1.284
131326.096 03 0.000
131326.176 01 0.813
131326.176 02 2.996
131326.176 03 0.000
131326.257 01 0.813
131326.257 02 2.568
131326.257 03 0.000
131326.337 01 0.813
131326.337 02 2.568
131326.337 03 0.000
131326.417 01 0.813
131326.417 02 2.140
131326.417 03 0.000
131326.497 01 0.813
131326.497 02 2.568
131326.497 03 0.000
131326.577 01 0.813
131326.577 02 2.140
131326.577 03 0.000
131326.657 01 0.813
131326.657 02 2.140
131326.657 03 0.000
131326.738 01 0.813
131326.738 02 2.568
131326.738 03 0.000
131326.756 04 1
131326.818 01 0.813
131326.818 02 2.140
131326.818 03 0.000
131326.899 01 0.813
131326.899 02 2.568
131326.899 03 0.000
131326.979 01 0.813
131326.979 02 1.712
131326.979 03 0.000
131327.059 01 0.813
131327.059 02 2.568
131327.059 03 0.000
131327.139 01 0.813
131327.140 02 2.140
131327.140 03 0.000
131327.219 01 0.813
131327.220 02 4.280
131327.220 03 -0.152
131327.300 01 0.813
131327.300 02 3.424
131327.300 03 0.000
131327.381 01 0.813
131327.381 02 2.568
131327.381 03 0.000
131327.460 01 0.813
131327.460 02 3.424
131327.460 03 0.000
131327.540 01 0.813
131327.540 02 2.996
131327.540 03 0.000
131327.620 01 0.813
131327.621 02 2.996
131327.621 03 0.000
131327.700 01 0.813
131327.701 02 2.568
131327.701 03 0.000
131327.781 01 0.813
131327.781 02 3.424
131327.781 03 0.000
131327.862 01 0.813
131327.862 02 2.996
131327.862 03 -0.152
131327.941 01 0.813
131327.942 02 2.996
131327.942 03 0.152
131328.021 01 0.813
131328.021 02 2.568
131328.021 03 0.152
131328.101 01 0.813
131328.101 02 2.140
131328.102 03 0.000
131328.182 01 0.813
131328.182 02 2.996
131328.182 03 0.000
131328.262 01 0.813
131328.262 02 2.568
131328.262 03 0.000
131328.343 01 0.813
131328.343 02 2.996
131328.343 03 -0.152
131328.423 01 0.813
131328.423 02 2.568
131328.423 03 0.000
131328.503 01 0.813
131328.503 02 2.568
131328.503 03 0.000
131328.583 01 0.813
131328.583 02 2.140
131328.583 03 0.152
131328.663 01 0.813
131328.663 02 2.140
131328.664 03 0.152
131328.744 01 0.813
131328.744 02 1.712
131328.744 03 0.000
131328.824 01 0.813
131328.825 02 1.712
131328.825 03 -0.152
131328.905 01 0.813
131328.905 02 2.140
131328.905 03 0.152
131328.985 01 0.813
131328.985 02 2.996
131328.985 03 -0.152
131329.065 01 0.813
131329.065 02 2.996
131329.065 03 -0.152
131329.146 01 0.813
131329.146 02 3.424
131329.146 03 0.152
131329.226 01 0.813
131329.226 02 3.852
131329.226 03 0.000
131329.306 01 0.813
131329.306 02 2.996
131329.306 03 -0.152
131329.386 01 0.813
131329.386 02 2.568
131329.386 03 0.000
131329.467 01 0.813
131329.467 02 2.996
131329.467 03 0.000
131329.546 01 0.813
131329.546 02 2.996
131329.546 03 0.000
131329.626 01 0.813
131329.626 02 2.996
131329.626 03 0.000
131329.706 01 0.813
131329.706 02 2.568
131329.706 03 0.000
131329.786 01 0.813
131329.786 02 3.852
131329.786 03 0.000
131329.866 01 0.813
131329.866 02 3.852
131329.866 03 0.152
131329.947 01 0.813
131329.947 02 3.424
131329.947 03 -0.304
131330.027 01 0.813
131330.027 02 3.424
131330.027 03 0.152
131330.107 01 0.813
131330.107 02 3.424
131330.107 03 -0.152
131330.188 01 0.813
131330.188 02 3.424
131330.188 03 -0.152
131330.268 01 0.813
131330.268 02 3.852
131330.268 03 0.000
131330.349 01 0.813
131330.349 02 3.852
131330.349 03 -0.152
131330.429 01 0.813
131330.429 02 2.996
131330.429 03 0.000
131330.508 01 0.813
131330.508 02 3.424
131330.508 03 0.000
131330.589 01 0.813
131330.589 02 3.424
131330.589 03 0.304
131330.669 01 0.813
131330.669 02 3.424
131330.669 03 -0.152
131330.749 01 0.813
131330.750 02 2.996
131330.750 03 -0.152
131330.830 01 0.813
131330.830 02 3.852
131330.830 03 0.304
131330.910 01 0.813
131330.911 02 2.568
131330.911 03 -0.304
131330.990 01 0.813
131330.990 02 2.568
131330.991 03 0.152
131331.070 01 0.813
131331.070 02 2.568
131331.070 03 0.000
131331.150 01 0.813
131331.150 02 2.568
131331.150 03 -0.152
131331.231 01 0.813
131331.231 02 2.140
131331.231 03 0.304
131331.310 01 0.813
131331.310 02 2.996
131331.310 03 0.000
131331.391 01 0.813
131331.391 02 2.568
131331.391 03 -0.152
131331.471 01 0.813
131331.471 02 2.568
131331.471 03 -0.152
131331.551 01 0.813
131331.551 02 3.424
131331.551 03 0.000
131331.631 01 0.813
131331.631 02 2.568
131331.631 03 -0.152
131331.712 01 0.813
131331.712 02 2.568
131331.712 03 0.000
131331.792 01 0.813
131331.792 02 3.424
131331.792 03 0.000
131331.873 01 0.813
131331.873 02 2.568
131331.873 03 0.000
131331.953 01 0.813
131331.953 02 2.996
131331.953 03 0.000
131332.033 01 0.813
131332.033 02 2.568
131332.033 03 0.000
131332.113 01 0.813
131332.113 02 2.996
131332.113 03 -0.152
131332.193 01 0.813
131332.193 02 2.996
131332.193 03 0.000
131332.273 01 0.813
131332.273 02 2.996
131332.273 03 0.000
131332.354 01 0.813
131332.354 02 2.568
131332.354 03 0.000
131332.433 01 0.813
131332.433 02 2.568
131332.433 03 0.152
131332.513 01 0.813
131332.513 02 2.996
131332.514 03 0.000
131332.593 01 0.813
131332.594 02 2.996
131332.594 03 -0.152
131332.674 01 0.813
131332.674 02 2.996
131332.674 03 0.304
131332.754 01 0.810
131332.754 02 4.708
131332.754 03 -0.456
131332.834 01 0.813
131332.834 02 3.852
131332.834 03 0.456
131332.915 01 0.813
131332.915 02 3.424
131332.915 03 -0.152
131332.995 01 0.813
131332.995 02 2.996
131332.995 03 -0.152
131333.075 01 0.813
131333.075 02 3.424
131333.075 03 0.304
131333.155 01 0.813
131333.155 02 2.996
131333.155 03 -0.152
131333.236 01 0.813
131333.236 02 3.424
131333.236 03 -0.152
131333.316 01 0.813
131333.316 02 1.712
131333.316 03 0.304
131333.397 01 0.813
131333.397 02 2.140
131333.397 03 -0.304
131333.477 01 0.813
131333.477 02 2.140
131333.477 03 0.152
131333.557 01 0.813
131333.557 02 2.568
131333.557 03 0.000
131333.638 01 0.813
131333.638 02 1.712
131333.638 03 0.000
131333.717 01 0.813
131333.717 02 2.140
131333.717 03 0.000
131333.735 04 0
131333.797 01 0.813
131333.798 02 2.140
131333.798 03 0.000
131333.877 01 0.813
131333.878 02 2.568
131333.878 03 0.000
131333.957 01 0.813
131333.957 02 2.140
131333.957 03 0.000
131334.037 01 0.810
131334.037 02 2.568
131334.037 03 -0.152
131334.118 01 0.813
131334.118 02 2.568
131334.118 03 0.000
131334.198 01 0.813
131334.198 02 2.140
131334.198 03 0.000
131334.278 01 0.813
131334.278 02 2.140
131334.278 03 0.000
131334.358 01 0.813
131334.358 02 2.568
131334.358 03 0.000
131334.439 01 0.813
131334.439 02 2.140
131334.439 03 -0.152
131334.518 01 0.810
131334.518 02 2.568
131334.518 03 0.000
131334.598 01 0.813
131334.599 02 2.568
131334.599 03 0.000
131334.678 01 0.813
131334.678 02 1.712
131334.678 03 0.000
131334.758 01 0.813
131334.758 02 1.712
131334.758 03 -0.152
131334.839 01 0.813
131334.839 02 2.140
131334.839 03 0.000
131334.919 01 0.813
131334.919 02 1.712
131334.919 03 0.000
131334.999 01 0.813
131334.999 02 2.568
131334.999 03 0.000
131335.079 01 0.813
131335.080 02 2.568
131335.080 03 -0.152
131335.159 01 0.813
131335.159 02 1.712
131335.159 03 0.000
131335.240 01 0.813
131335.240 02 1.712
131335.240 03 0.000
131335.257 05 -341
131335.320 01 0.810
131335.320 02 2.140
131335.321 03 0.000
131335.338 05 -352
131335.400 01 0.813
131335.400 02 2.140
131335.400 03 0.000
131335.417 05 -364
131335.480 01 0.813
131335.480 02 7.704
131335.481 03 0.000
131335.498 05 -375
131335.559 01 0.810
131335.559 02 25.252
131335.559 03 0.000
131335.577 05 -386
131335.640 01 0.810
131335.640 02 40.660
131335.640 03 0.000
131335.657 05 -349
131335.720 01 0.807
131335.720 02 52.644
131335.720 03 0.152
131335.737 05 0
131335.800 01 0.807
131335.800 02 51.788
131335.800 03 0.000
131335.879 01 0.807
131335.880 02 41.516
131335.880 03 -0.152
131335.960 01 0.807
131335.960 02 39.376
131335.960 03 -0.152
131336.041 01 0.807
131336.041 02 38.948
131336.041 03 -0.152
131336.120 01 0.807
131336.120 02 40.232
131336.120 03 0.000
131336.200 01 0.807
131336.200 02 41.088
131336.201 03 0.000
131336.280 01 0.807
131336.280 02 41.088
131336.280 03 0.000
131336.361 01 0.807
131336.361 02 40.232
131336.361 03 0.000
131336.441 01 0.807
131336.441 02 39.804
131336.441 03 -0.152
131336.521 01 0.807
131336.521 02 38.948
131336.521 03 0.000
131336.602 01 0.807
131336.602 02 38.948
131336.602 03 0.000
131336.682 01 0.807
131336.682 02 39.376
131336.682 03 0.000
131336.762 01 0.807
131336.762 02 39.804
131336.762 03 0.000
131336.843 01 0.807
131336.843 02 39.804
131336.843 03 0.000
131336.923 01 0.807
131336.923 02 38.948
131336.923 03 0.000
131337.003 01 0.807
131337.003 02 39.376
131337.003 03 0.000
131337.083 01 0.807
131337.083 02 38.520
131337.083 03 0.000
131337.164 01 0.807
131337.164 02 38.948
131337.164 03 0.000
131337.244 01 0.807
131337.244 02 38.520
131337.244 03 0.000
131337.324 01 0.807
131337.324 02 38.520
131337.324 03 0.000
131337.404 01 0.807
131337.405 02 38.092
131337.405 03 0.000
131337.484 01 0.807
131337.484 02 38.948
131337.484 03 -0.152
131337.564 01 0.807
131337.565 02 38.092
131337.565 03 0.000
131337.645 01 0.807
131337.645 02 38.092
131337.645 03 0.000
131337.725 01 0.807
131337.725 02 37.664
131337.725 03 0.000
131337.805 01 0.807
131337.806 02 37.664
131337.806 03 -0.152
131337.886 01 0.807
131337.886 02 37.664
131337.886 03 0.000
131337.966 01 0.807
131337.966 02 37.664
131337.966 03 0.000
131338.046 01 0.807
131338.046 02 36.808
131338.046 03 0.000
131338.127 01 0.807
131338.127 02 37.236
131338.127 03 -0.152
131338.206 01 0.807
131338.206 02 37.236
131338.206 03 0.000
131338.286 01 0.807
131338.287 02 37.236
131338.287 03 0.000
131338.366 01 0.807
131338.366 02 37.236
131338.366 03 0.000
131338.447 01 0.807
131338.447 02 36.808
131338.447 03 -0.152
131338.527 01 0.807
131338.527 02 36.808
131338.527 03 0.000
131338.607 01 0.807
131338.607 02 36.808
131338.607 03 0.000
131338.687 01 0.807
131338.688 02 36.808
131338.688 03 0.000
131338.768 01 0.807
131338.768 02 36.380
131338.768 03 0.000
131338.848 01 0.807
131338.848 02 36.808
131338.848 03 0.000
131338.928 01 0.807
131338.928 02 36.380
131338.928 03 0.000
131339.008 01 0.807
131339.008 02 36.380
131339.008 03 -0.152
131339.088 01 0.807
131339.089 02 36.380
131339.089 03 0.000
131339.168 01 0.807
131339.168 02 36.380
131339.168 03 0.000
131339.248 01 0.807
131339.248 02 35.524
131339.248 03 0.000
131339.329 01 0.807
131339.329 02 35.952
131339.329 03 0.000
131339.409 01 0.807
131339.409 02 35.524
131339.409 03 0.000
131339.489 01 0.807
131339.490 02 35.524
131339.490 03 0.000
131339.570 01 0.807
131339.570 02 35.524
131339.570 03 0.000
131339.650 01 0.807
131339.650 02 35.524
131339.650 03 0.000
131339.730 01 0.807
131339.730 02 35.096
131339.731 03 0.000
131339.811 01 0.807
131339.811 02 35.524
131339.811 03 -0.152
131339.891 01 0.807
131339.891 02 35.096
131339.891 03 0.000
131339.972 01 0.807
131339.972 02 34.668
131339.972 03 0.000
131340.052 01 0.807
131340.052 02 35.096
131340.052 03 0.000
131340.132 01 0.807
131340.132 02 35.096
131340.132 03 0.000
131340.212 01 0.807
131340.212 02 34.668
131340.212 03 0.000
131340.292 01 0.807
131340.292 02 34.668
131340.293 03 0.000
131340.372 01 0.807
131340.372 02 34.668
131340.372 03 0.000
131340.452 01 0.807
131340.452 02 34.668
131340.452 03 0.000
131340.532 01 0.807
131340.532 02 34.240
131340.532 03 -0.152
131340.613 01 0.807
131340.613 02 34.240
131340.613 03 0.000
131340.692 01 0.807
131340.692 02 33.812
131340.692 03 0.000
131340.772 01 0.807
131340.773 02 33.812
131340.773 03 0.000
131340.852 01 0.807
131340.852 02 33.812
131340.853 03 0.000
131340.933 01 0.807
131340.933 02 34.240
131340.933 03 -0.152
131341.012 01 0.807
131341.012 02 33.384
131341.012 03 0.000
131341.092 01 0.807
131341.092 02 33.812
131341.092 03 0.000
131341.172 01 0.807
131341.172 02 33.812
131341.172 03 0.000
131341.252 01 0.807
131341.252 02 33.384
131341.252 03 0.000
131341.333 01 0.807
131341.333 02 33.384
131341.333 03 0.000
131341.412 01 0.807
131341.412 02 33.812
131341.412 03 0.000
131341.492 01 0.807
131341.492 02 32.956
131341.492 03 0.000
131341.572 01 0.807
131341.572 02 33.812
131341.572 03 0.000
131341.653 01 0.807
131341.653 02 32.956
131341.653 03 0.000
131341.732 01 0.807
131341.732 02 33.384
131341.732 03 0.000
131341.812 01 0.807
131341.812 02 33.384
131341.812 03 0.000
131341.892 01 0.807
131341.892 02 32.956
131341.893 03 0.000
131341.972 01 0.807
131341.972 02 32.956
131341.972 03 0.000
131342.052 01 0.807
131342.052 02 32.528
131342.052 03 0.000
131342.132 01 0.807
131342.132 02 32.956
131342.132 03 -0.152
131342.212 01 0.807
131342.213 02 32.528
131342.213 03 0.000
131342.293 01 0.807
131342.293 02 32.528
131342.293 03 0.000
131342.374 01 0.807
131342.374 02 32.100
131342.374 03 0.000
131342.454 01 0.807
131342.454 02 32.100
131342.454 03 0.000
131342.534 01 0.807
131342.534 02 32.528
131342.534 03 0.000
131342.614 01 0.807
131342.614 02 32.100
131342.614 03 0.000
131342.694 01 0.807
131342.694 02 32.100
131342.694 03 0.000
131342.775 01 0.807
131342.775 02 31.672
131342.775 03 0.000
131342.855 01 0.807
131342.855 02 31.672
131342.855 03 0.000
131342.935 01 0.807
131342.935 02 32.100
131342.935 03 0.000
131343.016 01 0.807
131343.016 02 31.672
131343.016 03 -0.152
131343.096 01 0.807
131343.096 02 31.672
131343.096 03 -0.152
131343.176 01 0.807
131343.176 02 31.244
131343.176 03 -0.152
131343.194 05 -341
131343.255 01 0.807
131343.255 02 30.816
131343.256 03 0.000
131343.273 05 -352
131343.336 01 0.807
131343.336 02 31.244
131343.336 03 0.000
131343.353 05 -364
131343.416 01 0.807
131343.416 02 30.388
131343.417 03 0.000
131343.434 05 -375
131343.495 01 0.807
131343.495 02 32.100
131343.495 03 0.000
131343.513 05 -386
131343.576 01 0.804
131343.576 02 38.948
131343.576 03 0.152
131343.593 05 -397
131343.656 01 0.804
131343.656 02 52.644
131343.656 03 0.000
131343.674 05 -408
131343.736 01 0.801
131343.737 02 70.620
131343.737 03 0.000
131343.754 05 -371
131343.817 01 0.798
131343.817 02 95.872
131343.817 03 0.000
131343.834 05 -334
131343.897 01 0.798
131343.897 02 109.996
131343.897 03 0.000
131343.919 05 0
131343.976 01 0.795
131343.976 02 104.432
131343.977 03 -0.152
131344.057 01 0.795
131344.057 02 92.020
131344.057 03 -0.152
131344.136 01 0.795
131344.136 02 91.164
131344.136 03 -0.304
131344.216 01 0.795
131344.216 02 91.164
131344.216 03 -0.152
131344.296 01 0.795
131344.297 02 91.164
131344.297 03 -0.152
131344.377 01 0.795
131344.377 02 90.736
131344.377 03 -0.152
131344.457 01 0.795
131344.457 02 89.880
131344.457 03 -0.152
131344.537 01 0.795
131344.537 02 89.024
131344.538 03 -0.152
131344.618 01 0.795
131344.618 02 88.596
131344.618 03 -0.152
131344.698 01 0.795
131344.698 02 87.740
131344.698 03 -0.152
131344.778 01 0.795
131344.778 02 88.168
131344.779 03 -0.152
131344.859 01 0.795
131344.859 02 87.740
131344.859 03 -0.152
131344.876 05 -341
131344.939 01 0.795
131344.939 02 87.312
131344.940 03 -0.152
131344.957 05 -352
131345.020 01 0.795
131345.020 02 86.884
131345.020 03 -0.152
131345.037 05 -364
131345.101 01 0.795
131345.101 02 96.300
131345.101 03 -0.152
131345.118 05 -375
131345.180 01 0.792
131345.180 02 117.272
131345.180 03 0.000
131345.198 05 -386
131345.261 01 0.792
131345.261 02 144.236
131345.261 03 0.000
131345.278 05 -397
131345.341 01 0.789
131345.341 02 165.636
131345.341 03 0.000
131345.358 05 -408
131345.421 01 0.786
131345.421 02 181.472
131345.421 03 -0.152
131345.439 05 -420
131345.501 01 0.783
131345.501 02 192.172
131345.501 03 0.000
131345.519 05 -431
131345.582 01 0.780
131345.582 02 197.736
131345.582 03 -0.152
131345.599 05 -393
131345.662 01 0.777
131345.662 02 202.444
131345.662 03 -0.152
131345.679 05 -356
131345.742 01 0.774
131345.742 02 199.876
131345.742 03 -0.304
131345.759 05 0
131345.822 01 0.774
131345.822 02 195.596
131345.822 03 -0.304
131345.902 01 0.774
131345.902 02 178.904
131345.902 03 -0.304
131345.982 01 0.771
131345.982 02 176.764
131345.982 03 -0.304
131346.062 01 0.771
131346.062 02 175.908
131346.062 03 -0.304
131346.142 01 0.774
131346.142 02 174.196
131346.142 03 -0.304
131346.223 01 0.774
131346.223 02 173.768
131346.223 03 -0.304
131346.303 01 0.774
131346.303 02 172.912
131346.303 03 -0.304
131346.383 01 0.774
131346.384 02 172.056
131346.384 03 -0.152
131346.464 01 0.771
131346.464 02 171.200
131346.464 03 -0.304
131346.544 01 0.774
131346.544 02 170.772
131346.544 03 -0.304
131346.624 01 0.774
131346.624 02 170.344
131346.624 03 -0.304
131346.705 01 0.774
131346.705 02 170.344
131346.705 03 -0.304
131346.786 01 0.774
131346.786 02 169.060
131346.786 03 -0.304
131346.865 01 0.774
131346.866 02 169.060
131346.866 03 -0.304
131346.946 01 0.774
131346.946 02 167.776
131346.946 03 -0.304
131347.026 01 0.774
131347.026 02 167.348
131347.026 03 -0.304
131347.106 01 0.774
131347.106 02 166.920
131347.106 03 -0.304
131347.187 01 0.774
131347.187 02 166.492
131347.187 03 -0.304
131347.267 01 0.774
131347.267 02 165.636
131347.267 03 -0.304
131347.347 01 0.774
131347.347 02 165.636
131347.347 03 -0.304
131347.427 01 0.774
131347.427 02 165.208
131347.427 03 -0.304
131347.508 01 0.774
131347.508 02 164.352
131347.508 03 -0.304
131347.587 01 0.774
131347.587 02 163.924
131347.587 03 -0.304
131347.668 01 0.774
131347.668 02 163.924
131347.668 03 -0.304
131347.748 01 0.774
131347.748 02 163.068
131347.748 03 -0.304
131347.828 01 0.774
131347.828 02 163.496
131347.828 03 -0.304
131347.908 01 0.774
131347.908 02 162.640
131347.908 03 -0.304
131347.989 01 0.774
131347.989 02 161.784
131347.989 03 -0.304
131348.068 01 0.774
131348.068 02 161.784
131348.068 03 -0.304
131348.148 01 0.774
131348.148 02 161.784
131348.148 03 -0.304
131348.228 01 0.774
131348.229 02 161.356
131348.229 03 -0.304
131348.309 01 0.774
131348.309 02 161.356
131348.309 03 -0.304
131348.389 01 0.774
131348.389 02 160.500
131348.389 03 -0.304
131348.470 01 0.774
131348.470 02 160.072
131348.470 03 -0.304
131348.550 01 0.774
131348.550 02 159.644
131348.550 03 -0.304
131348.630 01 0.774
131348.630 02 159.644
131348.630 03 -0.304
131348.710 01 0.774
131348.710 02 159.216
131348.710 03 -0.304
131348.791 01 0.774
131348.791 02 158.788
131348.791 03 -0.304
131348.871 01 0.774
131348.871 02 158.360
131348.871 03 -0.304
131348.951 01 0.774
131348.952 02 158.788
131348.952 03 -0.304
131349.032 01 0.774
131349.032 02 157.504
131349.032 03 -0.304
131349.112 01 0.774
131349.112 02 157.504
131349.112 03 -0.304
131349.192 01 0.774
131349.192 02 157.076
131349.192 03 -0.304
131349.273 01 0.774
131349.273 02 157.076
131349.273 03 -0.304
131349.353 01 0.771
131349.353 02 156.648
131349.353 03 -0.304
131349.433 01 0.774
131349.433 02 156.648
131349.433 03 -0.304
131349.513 01 0.774
131349.513 02 156.220
131349.513 03 -0.304
131349.594 01 0.771
131349.594 02 156.220
131349.594 03 -0.304
131349.673 01 0.774
131349.673 02 155.792
131349.673 03 -0.304
131349.753 01 0.774
131349.753 02 155.364
131349.753 03 -0.304
131349.833 01 0.774
131349.834 02 155.364
131349.834 03 -0.304
131349.914 01 0.774
131349.914 02 154.936
131349.914 03 -0.304
131349.994 01 0.774
131349.994 02 154.080
131349.994 03 -0.304
131350.075 01 0.774
131350.075 02 154.508
131350.075 03 -0.304
131350.155 01 0.774
131350.155 02 154.080
131350.155 03 -0.304
131350.235 01 0.774
131350.235 02 153.224
131350.235 03 -0.304
131350.315 01 0.774
131350.316 02 153.224
131350.316 03 -0.304
131350.396 01 0.774
131350.396 02 153.224
131350.396 03 -0.304
131350.476 01 0.774
131350.476 02 152.368
131350.476 03 -0.304
131350.556 01 0.771
131350.556 02 152.368
131350.556 03 -0.304
131350.637 01 0.774
131350.637 02 151.940
131350.637 03 -0.304
131350.716 01 0.774
131350.717 02 151.512
131350.717 03 -0.304
131350.797 01 0.774
131350.797 02 151.512
131350.797 03 -0.304
131350.877 01 0.774
131350.877 02 151.512
131350.877 03 -0.304
131350.957 01 0.774
131350.958 02 151.084
131350.958 03 -0.304
131351.038 01 0.774
131351.038 02 151.512
131351.038 03 -0.304
131351.119 01 0.774
131351.119 02 150.228
131351.119 03 -0.304
131351.199 01 0.774
131351.199 02 150.228
131351.199 03 -0.304
131351.279 01 0.774
131351.279 02 150.656
131351.279 03 -0.304
131351.359 01 0.774
131351.359 02 149.800
131351.359 03 -0.304
131351.440 01 0.774
131351.440 02 149.372
131351.440 03 -0.304
131351.520 01 0.774
131351.520 02 148.944
131351.520 03 -0.304
131351.600 01 0.774
131351.600 02 148.944
131351.600 03 -0.304
131351.680 01 0.774
131351.681 02 148.516
131351.681 03 -0.304
131351.761 01 0.771
131351.761 02 148.516
131351.761 03 -0.304
131351.841 01 0.774
131351.841 02 148.088
131351.841 03 -0.304
131351.921 01 0.774
131351.921 02 147.660
131351.921 03 -0.304
131352.001 01 0.774
131352.001 02 147.232
131352.001 03 -0.304
131352.082 01 0.774
131352.082 02 146.804
131352.082 03 -0.304
131352.162 01 0.774
131352.162 02 146.804
131352.162 03 -0.304
131352.242 01 0.774
131352.242 02 146.804
131352.242 03 -0.304
131352.322 01 0.774
131352.322 02 146.376
131352.323 03 -0.304
131352.403 01 0.774
131352.403 02 146.376
131352.403 03 -0.304
131352.483 01 0.774
131352.483 02 145.948
131352.483 03 -0.304
131352.564 01 0.774
131352.564 02 145.092
131352.564 03 -0.304
131352.643 01 0.774
131352.643 02 145.520
131352.643 03 -0.304
131352.723 01 0.774
131352.724 02 145.520
131352.724 03 -0.304
131352.804 01 0.774
131352.804 02 144.236
131352.804 03 -0.304
131352.884 01 0.771
131352.884 02 144.236
131352.884 03 -0.304
131352.964 01 0.774
131352.964 02 144.236
131352.964 03 -0.304
131353.045 01 0.774
131353.045 02 144.236
131353.045 03 -0.304
131353.124 01 0.774
131353.124 02 143.380
131353.124 03 -0.304
131353.204 01 0.774
131353.204 02 143.380
131353.204 03 -0.304
131353.284 01 0.771
131353.285 02 142.952
131353.285 03 -0.304
131353.365 01 0.774
131353.365 02 142.952
131353.365 03 -0.304
131353.445 01 0.774
131353.445 02 142.952
131353.445 03 -0.304
131353.526 01 0.774
131353.526 02 142.952
131353.526 03 -0.304
131353.606 01 0.774
131353.606 02 142.096
131353.606 03 -0.304
131353.685 01 0.774
131353.685 02 141.668
131353.685 03 -0.304
131353.765 01 0.774
131353.766 02 141.668
131353.766 03 -0.304
131353.846 01 0.774
131353.846 02 141.240
131353.846 03 -0.304
131353.926 01 0.774
131353.926 02 141.240
131353.926 03 -0.304
131354.006 01 0.774
131354.006 02 140.812
131354.006 03 -0.304
131354.087 01 0.774
131354.087 02 141.240
131354.087 03 -0.304
131354.166 01 0.774
131354.166 02 140.384
131354.166 03 -0.304
131354.246 01 0.774
131354.246 02 139.956
131354.246 03 -0.304
131354.327 01 0.774
131354.327 02 139.528
131354.327 03 -0.304
131354.407 01 0.774
131354.407 02 139.956
131354.407 03 -0.304
131354.487 01 0.774
131354.487 02 139.100
131354.487 03 -0.304
131354.568 01 0.774
131354.568 02 138.672
131354.568 03 -0.304
131354.647 01 0.774
131354.647 02 138.672
131354.648 03 -0.304
131354.727 01 0.774
131354.727 02 138.672
131354.727 03 -0.304
131354.807 01 0.774
131354.807 02 138.244
131354.807 03 -0.304
131354.887 01 0.774
131354.888 02 138.244
131354.888 03 -0.304
131354.968 01 0.774
131354.968 02 137.816
131354.968 03 -0.304
131355.048 01 0.774
131355.048 02 137.816
131355.048 03 -0.304
131355.128 01 0.774
131355.128 02 137.388
131355.128 03 -0.304
131355.208 01 0.774
131355.208 02 136.960
131355.208 03 -0.304
131355.289 01 0.771
131355.289 02 136.960
131355.289 03 -0.304
131355.369 01 0.774
131355.369 02 136.960
131355.369 03 -0.304
131355.449 01 0.774
131355.449 02 136.532
131355.449 03 -0.304
131355.530 01 0.771
131355.530 02 136.104
131355.530 03 -0.304
131355.609 01 0.774
131355.609 02 135.676
131355.609 03 -0.304
131355.689 01 0.771
131355.689 02 135.248
131355.689 03 -0.304
131355.769 01 0.774
131355.769 02 134.820
131355.769 03 -0.304
131355.850 01 0.771
131355.850 02 135.248
131355.850 03 -0.304
131355.930 01 0.774
131355.930 02 135.248
131355.930 03 -0.304
131356.009 01 0.774
131356.009 02 134.392
131356.009 03 -0.304
131356.090 01 0.774
131356.090 02 134.392
131356.090 03 -0.304
131356.170 01 0.774
131356.170 02 133.964
131356.170 03 -0.304
131356.250 01 0.774
131356.250 02 133.964
131356.250 03 -0.304
131356.330 01 0.774
131356.330 02 133.536
131356.331 03 -0.304
131356.411 01 0.774
131356.411 02 133.536
131356.411 03 -0.304
131356.491 01 0.771
131356.491 02 133.536
131356.491 03 -0.304
131356.571 01 0.774
131356.571 02 132.680
131356.572 03 -0.304
131356.652 01 0.774
131356.652 02 132.252
131356.652 03 -0.304
131356.731 01 0.774
131356.731 02 132.680
131356.731 03 -0.304
131356.811 01 0.774
131356.811 02 132.252
131356.811 03 -0.304
131356.891 01 0.774
131356.891 02 132.252
131356.891 03 -0.304
131356.972 01 0.771
131356.972 02 131.824
131356.972 03 -0.304
131357.052 01 0.774
131357.052 02 130.968
131357.052 03 -0.304
131357.132 01 0.774
131357.132 02 131.396
131357.132 03 -0.304
131357.213 01 0.774
131357.213 02 130.968
131357.213 03 -0.304
131357.293 01 0.774
131357.293 02 130.540
131357.293 03 -0.304
131357.373 01 0.774
131357.373 02 130.112
131357.373 03 -0.304
131357.454 01 0.774
131357.454 02 130.540
131357.454 03 -0.304
131357.534 01 0.774
131357.535 02 130.112
131357.535 03 -0.304
131357.615 01 0.774
131357.615 02 129.684
131357.615 03 -0.304
131357.693 01 0.774
131357.694 02 130.112
131357.694 03 -0.304
131357.774 01 0.774
131357.774 02 129.684
131357.774 03 -0.304
131357.854 01 0.774
131357.854 02 130.112
131357.854 03 -0.304
131357.935 01 0.774
131357.935 02 129.256
131357.935 03 -0.304
131358.015 01 0.774
131358.016 02 128.400
131358.016 03 -0.304
131358.096 01 0.771
131358.096 02 128.400
131358.096 03 -0.304
131358.176 01 0.774
131358.176 02 128.828
131358.176 03 -0.304
131358.256 01 0.774
131358.256 02 127.972
131358.256 03 -0.304
131358.337 01 0.774
131358.337 02 127.972
131358.337 03 -0.304
