Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
084140.219 01 0.984
084140.219 02 3.424
084140.219 03 0.760
084140.299 01 0.984
084140.299 02 2.568
084140.299 03 0.760
084140.379 01 0.984
084140.379 02 2.568
084140.379 03 0.760
084140.460 01 0.981
084140.460 02 2.568
084140.460 03 0.760
084140.540 01 0.984
084140.540 02 2.996
084140.540 03 0.760
084140.620 01 0.981
084140.625 02 2.568
084140.625 03 0.760
084140.701 01 0.984
084140.701 02 3.424
084140.701 03 0.760
084140.781 01 0.981
084140.781 02 2.996
084140.781 03 0.760
084140.862 01 0.981
084140.862 02 2.568
084140.862 03 0.760
084140.942 01 0.984
084140.942 02 2.996
084140.942 03 0.760
084141.022 01 0.984
084141.022 02 2.996
084141.022 03 0.760
084141.102 01 0.984
084141.102 02 3.424
084141.102 03 0.760
084141.183 01 0.984
084141.183 02 3.424
084141.183 03 0.760
084141.263 01 0.984
084141.263 02 3.852
084141.263 03 0.760
084141.343 01 0.984
084141.343 02 2.996
084141.343 03 0.760
084141.424 01 0.984
084141.424 02 2.996
084141.424 03 0.760
084141.504 01 0.984
084141.504 02 3.424
084141.504 03 0.760
084141.584 01 0.984
084141.584 02 2.996
084141.584 03 0.760
084141.665 01 0.984
084141.665 02 2.996
084141.665 03 0.760
084141.744 01 0.984
084141.745 02 3.424
084141.745 03 0.760
084141.826 01 0.981
084141.826 02 2.996
084141.826 03 0.760
084141.905 01 0.984
084141.905 02 2.568
084141.905 03 0.608
084141.985 01 0.984
084141.985 02 2.568
084141.985 03 0.760
084142.066 01 0.981
084142.066 02 3.424
084142.066 03 0.760
084142.146 01 0.984
084142.146 02 2.568
084142.146 03 0.760
084142.226 01 0.984
084142.226 02 2.996
084142.226 03 0.760
084142.307 01 0.984
084142.307 02 2.996
084142.307 03 0.760
084142.387 01 0.984
084142.387 02 2.996
084142.387 03 0.760
084142.467 01 0.981
084142.467 02 3.424
084142.468 03 0.760
084142.547 01 0.984
084142.548 02 3.424
084142.548 03 0.760
084142.628 01 0.984
084142.628 02 3.424
084142.628 03 0.760
084142.708 01 0.981
084142.708 02 3.424
084142.708 03 0.760
084142.787 01 0.981
084142.787 02 2.996
084142.787 03 0.760
084142.869 01 0.981
084142.869 02 2.996
084142.869 03 0.760
084142.949 01 0.984
084142.949 02 2.568
084142.949 03 0.760
084143.029 01 0.984
084143.029 02 3.424
084143.029 03 0.760
084143.110 01 0.984
084143.110 02 3.424
084143.110 03 0.760
084143.189 01 0.984
084143.189 02 2.996
084143.189 03 0.760
084143.269 01 0.981
084143.269 02 3.424
084143.269 03 0.760
084143.349 01 0.981
084143.349 02 2.568
084143.350 03 0.760
084143.429 01 0.981
084143.429 02 3.424
084143.429 03 0.760
084143.509 01 0.984
084143.509 02 2.996
084143.509 03 0.760
084143.589 01 0.984
084143.589 02 2.996
084143.589 03 0.760
084143.670 01 0.981
084143.670 02 3.424
084143.670 03 0.760
084143.750 01 0.984
084143.751 02 4.708
084143.751 03 0.760
084143.831 01 0.981
084143.831 02 2.996
084143.831 03 0.760
084143.911 01 0.981
084143.911 02 3.852
084143.911 03 0.760
084143.991 01 0.981
084143.991 02 2.996
084143.991 03 0.760
084144.072 01 0.981
084144.072 02 3.424
084144.072 03 0.760
084144.152 01 0.984
084144.152 02 2.996
084144.152 03 0.760
084144.232 01 0.981
084144.232 02 3.424
084144.232 03 0.760
084144.313 01 0.984
084144.313 02 2.996
084144.313 03 0.760
084144.392 01 0.984
084144.392 02 2.996
084144.393 03 0.760
084144.473 01 0.981
084144.473 02 2.996
084144.473 03 0.760
084144.552 01 0.981
084144.552 02 2.996
084144.553 03 0.760
084144.634 01 0.984
084144.634 02 3.424
084144.634 03 0.760
084144.714 01 0.981
084144.716 02 2.996
084144.716 03 0.760
084144.794 01 0.984
084144.794 02 3.424
084144.794 03 0.760
084144.874 01 0.984
084144.874 02 2.568
084144.874 03 0.760
084144.954 01 0.984
084144.955 02 3.852
084144.955 03 0.760
084145.035 01 0.981
084145.035 02 2.996
084145.035 03 0.760
084145.115 01 0.984
084145.115 02 3.424
084145.116 03 0.760
084145.194 01 0.981
084145.194 02 2.996
084145.194 03 0.760
084145.275 01 0.984
084145.275 02 3.424
084145.275 03 0.760
084145.355 01 0.984
084145.355 02 3.852
084145.355 03 0.760
084145.434 01 0.984
084145.435 02 3.424
084145.435 03 0.760
084145.515 01 0.984
084145.515 02 3.424
084145.515 03 0.760
084145.595 01 0.984
084145.598 02 3.424
084145.598 03 0.760
084145.675 01 0.984
084145.675 02 3.424
084145.675 03 0.760
084145.756 01 0.981
084145.756 02 2.996
084145.756 03 0.760
084145.836 01 0.984
084145.836 02 3.424
084145.836 03 0.760
084145.916 01 0.984
084145.916 02 3.424
084145.916 03 0.760
084145.996 01 0.984
084145.997 02 2.996
084145.997 03 0.760
084146.077 01 0.984
084146.077 02 3.424
084146.077 03 0.760
084146.157 01 0.984
084146.157 02 3.852
084146.157 03 0.760
084146.237 01 0.981
084146.237 02 3.852
084146.237 03 0.760
084146.318 01 0.984
084146.318 02 3.852
084146.318 03 0.760
084146.398 01 0.984
084146.398 02 3.424
084146.398 03 0.760
084146.478 01 0.984
084146.478 02 3.424
084146.478 03 0.760
084146.557 01 0.981
084146.557 02 2.996
084146.558 03 0.760
084146.639 01 0.984
084146.639 02 3.852
084146.639 03 0.760
084146.720 01 0.984
084146.720 02 3.852
084146.720 03 0.760
084146.800 01 0.984
084146.800 02 3.424
084146.800 03 0.760
084146.880 01 0.981
084146.880 02 3.852
084146.880 03 0.760
084146.960 01 0.984
084146.960 02 3.424
084146.960 03 0.760
084147.041 01 0.984
084147.041 02 3.424
084147.041 03 0.760
084147.121 01 0.981
084147.121 02 2.996
084147.121 03 0.760
084147.201 01 0.984
084147.202 02 3.424
084147.202 03 0.760
084147.282 01 0.984
084147.282 02 3.424
084147.282 03 0.760
084147.362 01 0.984
084147.362 02 3.424
084147.362 03 0.760
084147.442 01 0.984
084147.442 02 3.424
084147.442 03 0.760
084147.523 01 0.984
084147.523 02 3.424
084147.523 03 0.760
084147.603 01 0.981
084147.603 02 3.852
084147.603 03 0.760
084147.683 01 0.984
084147.683 02 4.280
084147.683 03 0.760
084147.764 01 0.984
084147.764 02 3.424
084147.764 03 0.760
084147.844 01 0.984
084147.844 02 3.424
084147.844 03 0.760
084147.924 01 0.984
084147.924 02 3.852
084147.924 03 0.760
084148.004 01 0.981
084148.004 02 3.424
084148.005 03 0.760
084148.084 01 0.981
084148.084 02 3.424
084148.084 03 0.760
084148.165 01 0.984
084148.165 02 2.996
084148.165 03 0.760
084148.245 01 0.981
084148.245 02 3.852
084148.245 03 0.760
084148.325 01 0.984
084148.325 02 3.424
084148.325 03 0.760
084148.405 01 0.984
084148.405 02 2.996
084148.405 03 0.760
084148.485 01 0.984
084148.485 02 3.424
084148.485 03 0.760
084148.566 01 0.984
084148.566 02 2.996
084148.566 03 0.760
084148.646 01 0.981
084148.646 02 3.424
084148.646 03 0.760
084148.726 01 0.981
084148.727 02 2.996
084148.727 03 0.760
084148.806 01 0.981
084148.806 02 3.852
084148.806 03 0.760
084148.886 01 0.984
084148.886 02 3.424
084148.886 03 0.760
084148.966 01 0.984
084148.966 02 3.852
084148.966 03 0.760
084149.046 01 0.984
084149.046 02 3.852
084149.046 03 0.760
084149.127 01 0.981
084149.127 02 4.280
084149.127 03 0.760
084149.207 01 0.981
084149.207 02 3.852
084149.207 03 0.760
084149.287 01 0.984
084149.287 02 3.852
084149.287 03 0.760
084149.367 01 0.984
084149.367 02 3.424
084149.367 03 0.760
084149.448 01 0.984
084149.448 02 4.280
084149.448 03 0.760
084149.528 01 0.981
084149.528 02 3.852
084149.528 03 0.760
084149.607 01 0.984
084149.607 02 3.852
084149.607 03 0.760
084149.689 01 0.984
084149.689 02 3.852
084149.689 03 0.760
084149.769 01 0.984
084149.769 02 3.852
084149.769 03 0.760
084149.848 01 0.984
084149.848 02 3.852
084149.848 03 0.760
084149.929 01 0.984
084149.929 02 3.424
084149.929 03 0.760
084150.009 01 0.984
084150.009 02 3.852
084150.009 03 0.760
084150.089 01 0.984
084150.089 02 3.852
084150.089 03 0.760
084150.169 01 0.984
084150.169 02 3.424
084150.169 03 0.760
084150.249 01 0.984
084150.249 02 3.852
084150.249 03 0.760
084150.330 01 0.984
084150.330 02 3.852
084150.330 03 0.760
084150.409 01 0.984
084150.409 02 4.280
084150.409 03 0.760
084150.489 01 0.984
084150.489 02 3.852
084150.489 03 0.760
084150.570 01 0.984
084150.570 02 4.280
084150.570 03 0.760
084150.650 01 0.984
084150.650 02 3.852
084150.650 03 0.760
084150.730 01 0.984
084150.730 02 3.852
084150.730 03 0.760
084150.810 01 0.984
084150.810 02 3.852
084150.810 03 0.760
084150.890 01 0.984
084150.891 02 3.424
084150.891 03 0.760
084150.971 01 0.984
084150.971 02 3.424
084150.971 03 0.760
084151.051 01 0.984
084151.051 02 3.424
084151.051 03 0.760
084151.131 01 0.984
084151.131 02 4.280
084151.131 03 0.760
084151.211 01 0.981
084151.211 02 3.852
084151.211 03 0.760
084151.291 01 0.984
084151.292 02 3.852
084151.292 03 0.760
084151.372 01 0.981
084151.372 02 3.424
084151.372 03 0.760
084151.452 01 0.984
084151.452 02 4.280
084151.452 03 0.760
084151.532 01 0.984
084151.532 02 3.852
084151.532 03 0.760
084151.612 01 0.984
084151.612 02 3.424
084151.612 03 0.760
084151.692 01 0.984
084151.692 02 3.424
084151.692 03 0.760
084151.772 01 0.984
084151.772 02 3.852
084151.772 03 0.760
084151.852 01 0.984
084151.853 02 3.852
084151.853 03 0.760
084151.932 01 0.984
084151.932 02 3.424
084151.933 03 0.760
084152.012 01 0.981
084152.013 02 3.852
084152.013 03 0.760
084152.093 01 0.984
084152.093 02 3.852
084152.093 03 0.608
084152.173 01 0.981
084152.173 02 3.852
084152.173 03 0.760
084152.254 01 0.981
084152.254 02 3.852
084152.254 03 0.760
084152.334 01 0.984
084152.334 02 4.280
084152.334 03 0.760
084152.414 01 0.984
084152.415 02 3.424
084152.415 03 0.760
084152.494 01 0.984
084152.495 02 4.280
084152.495 03 0.760
084152.575 01 0.984
084152.575 02 3.852
084152.575 03 0.760
084152.656 01 0.984
084152.656 02 3.424
084152.656 03 0.760
084152.736 01 0.984
084152.736 02 3.852
084152.736 03 0.760
084152.816 01 0.984
084152.816 02 3.852
084152.816 03 0.760
084152.896 01 0.984
084152.896 02 3.852
084152.896 03 0.760
084152.975 01 0.984
084152.975 02 3.852
084152.976 03 0.760
084153.056 01 0.984
084153.056 02 3.852
084153.056 03 0.760
084153.136 01 0.984
084153.136 02 4.280
084153.136 03 0.760
084153.216 01 0.981
084153.216 02 4.280
084153.216 03 0.760
084153.296 01 0.984
084153.296 02 3.424
084153.296 03 0.760
084153.375 01 0.984
084153.376 02 3.852
084153.376 03 0.760
084153.456 01 0.984
084153.456 02 4.280
084153.456 03 0.760
084153.536 01 0.984
084153.536 02 3.424
084153.536 03 0.760
084153.616 01 0.984
084153.616 02 3.852
084153.616 03 0.760
084153.697 01 0.984
084153.697 02 3.852
084153.697 03 0.760
084153.777 01 0.984
084153.777 02 3.424
084153.777 03 0.760
084153.858 01 0.984
084153.858 02 3.424
084153.858 03 0.760
084153.937 01 0.984
084153.937 02 3.424
084153.937 03 0.760
084154.018 01 0.984
084154.018 02 3.424
084154.018 03 0.760
084154.098 01 0.984
084154.098 02 2.996
084154.099 03 0.912
084154.178 01 0.981
084154.179 02 3.424
084154.179 03 0.760
084154.259 01 0.984
084154.259 02 4.280
084154.259 03 0.760
084154.339 01 0.984
084154.339 02 3.424
084154.339 03 0.760
084154.419 01 0.984
084154.419 02 3.852
084154.420 03 0.760
084154.500 01 0.981
084154.500 02 3.424
084154.500 03 0.760
084154.580 01 0.984
084154.580 02 3.424
084154.580 03 0.760
084154.661 01 0.984
084154.661 02 3.424
084154.661 03 0.760
084154.741 01 0.984
084154.741 02 4.280
084154.741 03 0.760
084154.821 01 0.984
084154.821 02 3.424
084154.821 03 0.760
084154.901 01 0.984
084154.901 02 4.280
084154.901 03 0.760
084154.981 01 0.981
084154.981 02 4.280
084154.981 03 0.760
084155.061 01 0.984
084155.061 02 3.852
084155.061 03 0.760
084155.142 01 0.984
084155.143 02 3.424
084155.143 03 0.760
084155.222 01 0.984
084155.222 02 3.424
084155.222 03 0.760
084155.302 01 0.984
084155.302 02 3.424
084155.302 03 0.760
084155.382 01 0.984
084155.382 02 3.424
084155.382 03 0.760
084155.462 01 0.981
084155.462 02 3.424
084155.462 03 0.760
084155.542 01 0.984
084155.542 02 2.568
084155.543 03 0.760
084155.622 01 0.984
084155.622 02 3.424
084155.622 03 0.760
084155.702 01 0.984
084155.702 02 2.996
084155.702 03 0.760
084155.782 01 0.981
084155.782 02 3.852
084155.783 03 0.760
084155.863 01 0.981
084155.863 02 3.424
084155.863 03 0.760
084155.942 01 0.984
084155.942 02 3.852
084155.943 03 0.760
084156.022 01 0.984
084156.022 02 4.280
084156.022 03 0.760
084156.103 01 0.984
084156.103 02 3.424
084156.103 03 0.760
084156.182 01 0.984
084156.182 02 4.280
084156.182 03 0.760
084156.262 01 0.984
084156.262 02 3.852
084156.262 03 0.760
084156.343 01 0.984
084156.343 02 3.424
084156.343 03 0.760
084156.423 01 0.984
084156.423 02 3.424
084156.423 03 0.760
084156.502 01 0.984
084156.502 02 3.424
084156.502 03 0.760
084156.583 01 0.984
084156.583 02 3.424
084156.583 03 0.760
084156.664 01 0.984
084156.664 02 3.424
084156.664 03 0.760
084156.744 01 0.984
084156.745 02 3.424
084156.745 03 0.760
084156.825 01 0.984
084156.825 02 3.852
084156.825 03 0.760
084156.906 01 0.984
084156.906 02 3.424
084156.906 03 0.760
084156.985 01 0.981
084156.985 02 3.424
084156.985 03 0.760
084157.065 01 0.984
084157.065 02 3.852
084157.065 03 0.760
084157.146 01 0.984
084157.146 02 3.852
084157.146 03 0.760
084157.226 01 0.981
084157.226 02 3.424
084157.226 03 0.760
084157.306 01 0.984
084157.306 02 3.852
084157.306 03 0.760
084157.386 01 0.984
084157.386 02 2.996
084157.386 03 0.760
084157.466 01 0.981
084157.467 02 2.996
084157.467 03 0.760
084157.547 01 0.984
084157.547 02 3.424
084157.547 03 0.760
084157.627 01 0.984
084157.627 02 4.280
084157.628 03 0.760
084157.707 01 0.984
084157.708 02 3.424
084157.708 03 0.760
084157.787 01 0.984
084157.787 02 3.852
084157.787 03 0.760
084157.868 01 0.984
084157.868 02 2.996
084157.868 03 0.760
084157.948 01 0.984
084157.948 02 3.852
084157.948 03 0.760
084158.028 01 0.984
084158.028 02 3.424
084158.028 03 0.760
084158.108 01 0.984
084158.108 02 3.424
084158.108 03 0.760
084158.188 01 0.981
084158.188 02 3.424
084158.188 03 0.760
084158.269 01 0.984
084158.269 02 3.424
084158.269 03 0.760
084158.349 01 0.981
084158.349 02 3.424
084158.349 03 0.760
084158.430 01 0.984
084158.430 02 3.852
084158.430 03 0.760
084158.510 01 0.981
084158.510 02 3.424
084158.510 03 0.760
084158.590 01 0.981
084158.590 02 3.424
084158.590 03 0.760
084158.670 01 0.981
084158.671 02 3.852
084158.671 03 0.760
084158.750 01 0.984
084158.750 02 3.424
084158.750 03 0.760
084158.831 01 0.984
084158.831 02 3.424
084158.831 03 0.760
084158.910 01 0.984
084158.910 02 4.280
084158.910 03 0.760
084158.990 01 0.981
084158.990 02 3.852
084158.990 03 0.760
084159.070 01 0.981
084159.070 02 3.424
084159.070 03 0.760
084159.150 01 0.981
084159.150 02 2.996
084159.151 03 0.760
084159.231 01 0.981
084159.231 02 3.424
084159.231 03 0.760
084159.311 01 0.981
084159.311 02 2.568
084159.311 03 0.760
084159.391 01 0.984
084159.391 02 3.424
084159.392 03 0.760
084159.472 01 0.981
084159.472 02 2.996
084159.472 03 0.760
084159.552 01 0.984
084159.553 02 3.424
084159.553 03 0.760
084159.632 01 0.984
084159.633 02 3.424
084159.633 03 0.760
084159.713 01 0.981
084159.713 02 3.424
084159.713 03 0.760
084159.793 01 0.984
084159.793 02 3.424
084159.793 03 0.760
084159.874 01 0.984
084159.874 02 3.424
084159.874 03 0.760
084159.954 01 0.984
084159.954 02 3.852
084159.954 03 0.760
084200.034 01 0.981
084200.035 02 3.424
084200.035 03 0.760
084200.115 01 0.984
084200.115 02 3.852
084200.115 03 0.760
084200.195 01 0.984
084200.195 02 3.424
084200.195 03 0.760
084200.275 01 0.984
084200.275 02 3.852
084200.276 03 0.760
084200.356 01 0.984
084200.356 02 2.996
084200.356 03 0.760
084200.436 01 0.984
084200.436 02 3.424
084200.436 03 0.760
084200.516 01 0.984
084200.516 02 3.852
084200.516 03 0.760
084200.596 01 0.984
084200.596 02 2.996
084200.596 03 0.760
084200.676 01 0.984
084200.676 02 3.852
084200.676 03 0.760
084200.756 01 0.981
084200.756 02 2.996
084200.756 03 0.760
084200.836 01 0.984
084200.836 02 2.568
084200.837 03 0.760
084200.917 01 0.984
084200.917 02 3.424
084200.917 03 0.760
084200.997 01 0.984
084200.997 02 3.424
084200.997 03 0.760
084201.077 01 0.981
084201.077 02 2.568
084201.077 03 0.760
084201.157 01 0.981
084201.157 02 2.996
084201.157 03 0.760
084201.237 01 0.984
084201.237 02 3.424
084201.238 03 0.760
084201.317 01 0.984
084201.317 02 3.424
084201.317 03 0.760
084201.397 01 0.981
084201.397 02 3.852
084201.397 03 0.760
084201.477 01 0.981
084201.477 02 2.996
084201.477 03 0.760
084201.558 01 0.984
084201.558 02 3.424
084201.558 03 0.760
084201.638 01 0.984
084201.638 02 3.424
084201.638 03 0.760
084201.718 01 0.984
084201.718 02 3.424
084201.719 03 0.760
084201.799 01 0.981
084201.799 02 3.424
084201.799 03 0.760
084201.879 01 0.984
084201.879 02 3.424
084201.880 03 0.760
084201.959 01 0.981
084201.959 02 2.996
084201.959 03 0.760
084202.040 01 0.984
084202.040 02 2.996
084202.040 03 0.760
084202.120 01 0.984
084202.120 02 2.996
084202.120 03 0.760
084202.200 01 0.981
084202.201 02 2.996
084202.201 03 0.608
084202.281 01 0.981
084202.281 02 2.996
084202.281 03 0.760
084202.361 01 0.984
084202.361 02 3.424
084202.361 03 0.760
084202.441 01 0.984
084202.441 02 3.424
084202.441 03 0.760
084202.521 01 0.981
084202.521 02 2.996
084202.521 03 0.760
084202.601 01 0.981
084202.601 02 2.996
084202.601 03 0.760
084202.681 01 0.984
084202.681 02 2.996
084202.681 03 0.760
084202.761 01 0.984
084202.761 02 3.424
084202.762 03 0.760
084202.841 01 0.984
084202.841 02 3.424
084202.841 03 0.760
084202.922 01 0.984
084202.922 02 3.852
084202.922 03 0.760
084203.002 01 0.981
084203.002 02 3.424
084203.002 03 0.760
084203.083 01 0.984
084203.083 02 3.424
084203.083 03 0.760
084203.163 01 0.984
084203.163 02 2.996
084203.163 03 0.760
084203.243 01 0.984
084203.243 02 3.852
084203.243 03 0.760
084203.323 01 0.984
084203.323 02 3.852
084203.323 03 0.760
084203.403 01 0.984
084203.403 02 4.280
084203.403 03 0.760
084203.483 01 0.984
084203.483 02 2.996
084203.483 03 0.760
084203.564 01 0.984
084203.564 02 2.568
084203.564 03 0.760
084203.643 01 0.984
084203.643 02 3.424
084203.643 03 0.760
084203.723 01 0.981
084203.723 02 2.996
084203.723 03 0.760
084203.804 01 0.981
084203.804 02 3.424
084203.804 03 0.760
084203.883 01 0.984
084203.884 02 2.996
084203.884 03 0.760
084203.962 01 0.984
084203.967 02 4.280
084203.967 03 0.912
084204.043 01 0.981
084204.043 02 3.424
084204.043 03 0.760
084204.123 01 0.984
084204.123 02 3.424
084204.123 03 0.760
084204.204 01 0.981
084204.204 02 3.424
084204.204 03 0.760
084204.284 01 0.984
084204.284 02 3.852
084204.284 03 0.760
084204.364 01 0.984
084204.364 02 3.852
084204.364 03 0.760
084204.444 01 0.984
084204.444 02 3.424
084204.444 03 0.760
084204.524 01 0.984
084204.525 02 3.852
084204.525 03 0.760
084204.605 01 0.984
084204.605 02 2.568
084204.605 03 0.760
084204.685 01 0.984
084204.685 02 3.424
084204.685 03 0.760
084204.765 01 0.981
084204.766 02 2.996
084204.766 03 0.760
084204.846 01 0.984
084204.846 02 2.996
084204.846 03 0.760
084204.926 01 0.981
084204.926 02 3.424
084204.926 03 0.760
084205.006 01 0.984
084205.006 02 3.424
084205.006 03 0.760
084205.086 01 0.984
084205.087 02 2.996
084205.087 03 0.760
084205.167 01 0.981
084205.167 02 3.424
084205.167 03 0.760
084205.247 01 0.981
084205.247 02 3.852
084205.247 03 0.760
084205.327 01 0.981
084205.327 02 3.424
084205.327 03 0.760
084205.407 01 0.984
084205.407 02 3.852
084205.407 03 0.760
084205.488 01 0.984
084205.488 02 3.424
084205.488 03 0.760
084205.568 01 0.984
084205.568 02 3.852
084205.568 03 0.760
084205.648 01 0.984
084205.648 02 3.424
084205.648 03 0.760
084205.728 01 0.981
084205.729 02 3.424
084205.729 03 0.760
084205.809 01 0.981
084205.809 02 3.424
084205.809 03 0.760
084205.890 01 0.984
084205.890 02 3.852
084205.890 03 0.760
084205.970 01 0.981
084205.970 02 3.424
084205.970 03 0.760
084206.050 01 0.984
084206.050 02 2.996
084206.050 03 0.760
084206.130 01 0.981
084206.130 02 2.996
084206.130 03 0.760
084206.211 01 0.981
084206.211 02 3.424
084206.211 03 0.760
084206.291 01 0.981
084206.291 02 3.424
084206.291 03 0.760
084206.371 01 0.981
084206.371 02 3.424
084206.371 03 0.760
084206.452 01 0.984
084206.452 02 3.424
084206.452 03 0.760
084206.532 01 0.984
084206.532 02 2.996
084206.532 03 0.760
084206.612 01 0.981
084206.612 02 3.424
084206.613 03 0.760
084206.693 01 0.984
084206.693 02 3.424
084206.693 03 0.760
084206.773 01 0.984
084206.773 02 3.852
084206.773 03 0.760
084206.853 01 0.984
084206.853 02 3.852
084206.853 03 0.760
084206.933 01 0.984
084206.933 02 3.424
084206.933 03 0.760
084207.014 01 0.984
084207.014 02 3.424
084207.014 03 0.760
084207.094 01 0.981
084207.094 02 3.852
084207.094 03 0.760
084207.174 01 0.984
084207.174 02 3.852
084207.174 03 0.760
084207.254 01 0.984
084207.254 02 3.424
084207.254 03 0.760
084207.334 01 0.981
084207.334 02 2.996
084207.334 03 0.760
084207.414 01 0.984
084207.414 02 2.996
084207.414 03 0.760
084207.494 01 0.984
084207.494 02 3.424
084207.494 03 0.760
084207.574 01 0.981
084207.574 02 2.568
084207.574 03 0.760
084207.654 01 0.984
084207.654 02 2.996
084207.654 03 0.760
084207.734 01 0.984
084207.734 02 3.424
084207.734 03 0.760
084207.814 01 0.984
084207.814 02 3.852
084207.814 03 0.760
084207.894 01 0.984
084207.895 02 3.852
084207.895 03 0.760
084207.975 01 0.984
084207.975 02 2.996
084207.975 03 0.760
084208.055 01 0.981
084208.055 02 3.852
084208.055 03 0.760
084208.136 01 0.984
084208.136 02 3.852
084208.136 03 0.760
084208.216 01 0.984
084208.216 02 2.996
084208.216 03 0.760
084208.297 01 0.981
084208.297 02 2.996
084208.297 03 0.760
084208.376 01 0.981
084208.376 02 2.568
084208.376 03 0.760
084208.456 01 0.981
084208.456 02 2.996
084208.456 03 0.760
084208.536 01 0.984
084208.537 02 2.996
084208.537 03 0.760
084208.617 01 0.984
084208.617 02 2.996
084208.617 03 0.760
084208.697 01 0.984
084208.697 02 2.996
084208.697 03 0.760
084208.777 01 0.981
084208.777 02 2.996
084208.777 03 0.760
084208.857 01 0.984
084208.857 02 2.996
084208.857 03 0.760
084208.938 01 0.981
084208.938 02 2.996
084208.938 03 0.760
084209.018 01 0.984
084209.018 02 2.996
084209.018 03 0.760
084209.098 01 0.984
084209.098 02 3.424
084209.098 03 0.760
084209.179 01 0.984
084209.179 02 2.996
084209.179 03 0.760
084209.259 01 0.984
084209.259 02 2.996
084209.259 03 0.760
084209.339 01 0.984
084209.339 02 2.568
084209.339 03 0.760
084209.419 01 0.984
084209.419 02 3.424
084209.419 03 0.760
084209.500 01 0.984
084209.500 02 2.996
084209.500 03 0.760
084209.580 01 0.984
084209.580 02 3.852
084209.580 03 0.760
084209.660 01 0.984
084209.660 02 3.424
084209.661 03 0.760
084209.739 01 0.981
084209.740 02 3.424
084209.740 03 0.760
084209.820 01 0.981
084209.820 02 2.996
084209.820 03 0.760
084209.900 01 0.984
084209.900 02 3.424
084209.900 03 0.760
084209.981 01 0.984
084209.981 02 2.996
084209.981 03 0.760
084210.061 01 0.981
084210.061 02 2.568
084210.061 03 0.760
084210.141 01 0.984
084210.141 02 2.996
084210.141 03 0.760
084210.221 01 0.981
084210.221 02 2.568
084210.221 03 0.760
084210.301 01 0.984
084210.301 02 2.996
084210.301 03 0.760
084210.381 01 0.981
084210.382 02 2.996
084210.382 03 0.760
084210.461 01 0.984
084210.462 02 3.424
084210.462 03 0.760
084210.542 01 0.984
084210.542 02 2.996
084210.542 03 0.760
084210.622 01 0.984
084210.622 02 2.996
084210.622 03 0.760
084210.702 01 0.984
084210.702 02 3.424
084210.703 03 0.760
084210.783 01 0.984
084210.783 02 3.424
084210.783 03 0.760
084210.863 01 0.984
084210.863 02 2.996
084210.863 03 0.760
084210.943 01 0.984
084210.944 02 3.424
084210.944 03 0.760
084211.023 01 0.984
084211.023 02 3.852
084211.023 03 0.760
084211.103 01 0.984
084211.103 02 3.424
084211.103 03 0.760
084211.183 01 0.984
084211.183 02 3.424
084211.183 03 0.760
084211.263 01 0.981
084211.264 02 3.852
084211.264 03 0.760
084211.343 01 0.984
084211.343 02 2.996
084211.343 03 0.760
084211.423 01 0.984
084211.423 02 3.424
084211.423 03 0.760
084211.503 01 0.984
084211.504 02 2.568
084211.504 03 0.760
084211.584 01 0.984
084211.584 02 2.996
084211.584 03 0.760
084211.664 01 0.984
084211.664 02 2.568
084211.664 03 0.760
084211.744 01 0.984
084211.744 02 2.996
084211.744 03 0.760
084211.824 01 0.981
084211.824 02 3.424
084211.825 03 0.912
084211.905 01 0.981
084211.905 02 2.996
084211.905 03 0.760
084211.985 01 0.981
084211.985 02 3.424
084211.986 03 0.760
084212.066 01 0.981
084212.066 02 3.424
084212.066 03 0.760
084212.146 01 0.981
084212.146 02 3.424
084212.146 03 0.760
084212.226 01 0.984
084212.226 02 2.996
084212.226 03 0.760
084212.306 01 0.984
084212.306 02 2.996
084212.306 03 0.760
084212.385 01 0.981
084212.385 02 2.140
084212.386 03 0.760
084212.466 01 0.984
084212.466 02 2.996
084212.466 03 0.760
084212.546 01 0.984
084212.547 02 2.996
084212.547 03 0.760
084212.626 01 0.984
084212.626 02 2.996
084212.626 03 0.760
084212.707 01 0.984
084212.707 02 3.424
084212.707 03 0.760
084212.787 01 0.981
084212.788 02 2.996
084212.788 03 0.760
084212.867 01 0.984
084212.867 02 2.996
084212.867 03 0.760
084212.947 01 0.984
084212.947 02 2.996
084212.948 03 0.760
084213.027 01 0.984
084213.027 02 2.568
084213.027 03 0.760
084213.107 01 0.984
084213.107 02 2.568
084213.107 03 0.760
084213.188 01 0.984
084213.188 02 2.996
084213.188 03 0.760
084213.268 01 0.984
084213.268 02 2.996
084213.268 03 0.760
084213.348 01 0.981
084213.348 02 2.568
084213.348 03 0.760
084213.429 01 0.984
084213.429 02 3.424
084213.429 03 0.760
084213.509 01 0.984
084213.509 02 2.996
084213.509 03 0.760
084213.589 01 0.984
084213.589 02 3.424
084213.589 03 0.760
084213.669 01 0.981
084213.669 02 3.424
084213.669 03 0.760
084213.750 01 0.981
084213.750 02 2.996
084213.750 03 0.760
084213.830 01 0.981
084213.830 02 2.996
084213.830 03 0.760
084213.910 01 0.981
084213.911 02 3.424
084213.911 03 0.760
084213.989 01 0.984
